Routine,Line,GloRef,GloSet,GloKill,DirBlkRd,UpntBlkRd,BpntBlkRd,DataBlkRd,BdataBlkRd,MapBlkRd,OthBlkRd,DirBlkWt,UpntBlkWt,BpntBlkWt,DataBlkWt,BdataBlkWt,MapBlkWt,OthBlkWt,DirBlkBuf,UpntBlkBuf,BpntBlkBuf,DataBlkBuf,BdataBlkBuf,MapBlkBuf,OthBlkBuf,JrnEntry,BlkAlloc,NetGloRef,NetGloSet,NetGloKill,NetReqSent,NCacheHit,NCacheMiss,NetLock,RtnLine,RtnLoad,RtnFetch,LockCom,LockSucc,LockFail,TermRead,TermWrite,TermChRd,TermChWrt,SeqRead,SeqWrt,IJCMsgRd,IJCMsgWt,IJCNetMsg,Retransmit,BuffSent,Time,TotalTime,Code
Isc.JSONFiltering.DynObjSearchCriteria.1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit $listget(..inputJSONGetObject(force)) }"
Isc.JSONFiltering.DynObjSearchCriteria.1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONGetSwizzled(noswizzle=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit r%inputJSON }"
Isc.JSONFiltering.DynObjSearchCriteria.1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONNewObject() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set newobject=##class(%Library.DynamicArray).%New() If newobject="""" Quit """""
Isc.JSONFiltering.DynObjSearchCriteria.1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set ..inputJSON=newobject"
Isc.JSONFiltering.DynObjSearchCriteria.1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit newobject }"
Isc.JSONFiltering.DynObjSearchCriteria.1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONSetObject(newvalue) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If newvalue'="""",$data(i%inputJSON,tmp),tmp=$listget(newvalue) Quit 1"
Isc.JSONFiltering.DynObjSearchCriteria.1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set i%inputJSON=$listget(newvalue),r%inputJSON=0,r%inputJSON="""""
Isc.JSONFiltering.DynObjSearchCriteria.1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit 1 }"
Isc.JSONFiltering.DynObjSearchCriteria.1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONSetObjectId(newid) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit ..inputJSONSetObject($select(newid="""":"""",1:$listbuild(newid_""""))) }"
Isc.JSONFiltering.DynObjSearchCriteria.1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONUnSwizzle(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If r%inputJSON="""" Quit 1"
Isc.JSONFiltering.DynObjSearchCriteria.1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set sc=..inputJSON.%GetSwizzleObject(force,.newvalue) Quit:('sc) sc"
Isc.JSONFiltering.DynObjSearchCriteria.1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set modstate=$system.CLS.GetModifiedBits() Set r%inputJSON="""" Do $system.CLS.SetModifiedBits(modstate)"
Isc.JSONFiltering.DynObjSearchCriteria.1,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set i%inputJSON=$listget(newvalue)"
Isc.JSONFiltering.DynObjSearchCriteria.1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit 1 }"
Isc.JSONFiltering.DynObjSearchCriteria.1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaGet() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000063,0.000063," if r%searchCriteria'= """" return r%searchCriteria"
Isc.JSONFiltering.DynObjSearchCriteria.1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," if i%searchCriteria'="""" { set r%searchCriteria=##class(%Library.DynamicArray).%SetSerial(i%searchCriteria) } else { set r%searchCriteria=##class(%Library.DynamicArray).%New() }"
Isc.JSONFiltering.DynObjSearchCriteria.1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," return r%searchCriteria }"
Isc.JSONFiltering.DynObjSearchCriteria.1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaGetObject(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit $select(r%searchCriteria="""":$select(i%searchCriteria="""":"""",1:$listbuild(i%searchCriteria_"""")),(''..searchCriteria.%GetSwizzleObject(force,.oid)):oid,1:"""") }"
Isc.JSONFiltering.DynObjSearchCriteria.1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaGetObjectId(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit $listget(..searchCriteriaGetObject(force)) }"
Isc.JSONFiltering.DynObjSearchCriteria.1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaGetSwizzled(noswizzle=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit r%searchCriteria }"
Isc.JSONFiltering.DynObjSearchCriteria.1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaNewObject() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set newobject=##class(%Library.DynamicArray).%New() If newobject="""" Quit """""
Isc.JSONFiltering.DynObjSearchCriteria.1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set ..searchCriteria=newobject"
Isc.JSONFiltering.DynObjSearchCriteria.1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit newobject }"
Isc.JSONFiltering.DynObjSearchCriteria.1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaSetObject(newvalue) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If newvalue'="""",$data(i%searchCriteria,tmp),tmp=$listget(newvalue) Quit 1"
Isc.JSONFiltering.DynObjSearchCriteria.1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set i%searchCriteria=$listget(newvalue),r%searchCriteria=0,r%searchCriteria="""""
Isc.JSONFiltering.DynObjSearchCriteria.1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit 1 }"
Isc.JSONFiltering.DynObjSearchCriteria.1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaSetObjectId(newid) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit ..searchCriteriaSetObject($select(newid="""":"""",1:$listbuild(newid_""""))) }"
Isc.JSONFiltering.DynObjSearchCriteria.1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearchCriteriaUnSwizzle(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If r%searchCriteria="""" Quit 1"
Isc.JSONFiltering.DynObjSearchCriteria.1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set sc=..searchCriteria.%GetSwizzleObject(force,.newvalue) Quit:('sc) sc"
Isc.JSONFiltering.DynObjSearchCriteria.1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set modstate=$system.CLS.GetModifiedBits() Set r%searchCriteria="""" Do $system.CLS.SetModifiedBits(modstate)"
Isc.JSONFiltering.DynObjSearchCriteria.1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set i%searchCriteria=$listget(newvalue)"
Isc.JSONFiltering.DynObjSearchCriteria.1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit 1 }"
Totals for Isc.JSONFiltering.DynObjSearchCriteria.1,,461,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,51,0,85,463,0,0,0,17,0,0,0,0,0,0,0,0,1326,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004853,NA,
